Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.07480321825,0.043744761060000005,0.04475709795129533,0.002392761747106462,0.003231581057685066,0.003,0.001,7.178285241319386e-06
-0.07434259686,0.04366997985,0.044683072663284085,0.002386520438060148,0.0032285200746915393,0.003,0.001,7.159561314180444e-06
-0.07388232945999999,0.043593049950000004,0.044606921917032506,0.002380117008871312,0.0032253541188808025,0.003,0.001,7.140351026613936e-06
-0.07342242606,0.043513973049999995,0.0445286474771597,0.0023735530580659154,0.0032220818134754674,0.003,0.001,7.120659174197746e-06
-0.07296289668,0.04343275087,0.04444825116100933,0.002366830227369229,0.0032187017451244066,0.003,0.001,7.100490682107687e-06
-0.07250375133,0.04334938518,0.04436573483049292,0.002359950200849836,0.0032152124637337388,0.003,0.001,7.0798506025495075e-06
-0.072045,0.04326387778,0.044281100387446606,0.0023529147043627233,0.0032116124824402522,0.003,0.001,7.05874411308817e-06
-0.0715866527,0.04317623055,0.04419434979973094,0.0023457255075392197,0.0032079002789012715,0.003,0.001,7.037176522617659e-06
-0.07112871938000001,0.0430864454,0.044105485081591206,0.002338384421959221,0.0032040742946544253,0.003,0.001,7.015153265877663e-06
-0.07067121004,0.04299452426,0.04401450828387449,0.0023308933001595835,0.003200132934879903,0.003,0.001,6.992679900478751e-06
-0.07021413463000001,0.04290046916,0.04392142151811702,0.0023232540374294565,0.0031960745696320266,0.003,0.001,6.969762112288369e-06
-0.06975750311000001,0.04280428214,0.04382622695225145,0.00231546857124416,0.0031918975338659254,0.003,0.001,6.946405713732479e-06
-0.06930132541,0.04270596529,0.04372892678663128,0.002307538879099697,0.003187600126590173,0.003,0.001,6.922616637299091e-06
-0.06884561148,0.042605520749999994,0.04362952327934878,0.0022994669803802995,0.00318318061218078,0.003,0.001,6.898400941140899e-06
-0.06839037124,0.04250295071,0.04352801873653827,0.0022912549353494957,0.0031786372201716043,0.003,0.001,6.873764806048487e-06
-0.0679356146,0.04239825741,0.04342441551919819,0.0022829048454827074,0.003173968145779038,0.003,0.001,6.848714536448122e-06
-0.06748135146,0.04229144311,0.043318716026442786,0.0022744188518939506,0.0031691715493706524,0.003,0.001,6.823256555681852e-06
-0.06702759171,0.04218251016,0.04321092271568052,0.0022657991367368248,0.003164245557599905,0.003,0.001,6.797397410210474e-06
-0.06657434525,0.04207146092,0.04310103810028278,0.0022570479227733585,0.003159188263544328,0.003,0.001,6.771143768320076e-06
-0.06612162193,0.04195829782,0.04298906472868376,0.002248167471472697,0.0031539977259804623,0.003,0.001,6.744502414418091e-06
-0.06566943162,0.0418430233,0.04287500520331183,0.0022391600842862104,0.003148671970487734,0.003,0.001,6.717480252858632e-06
-0.06521778416,0.04172563989,0.042758862170358514,0.002230028101592208,0.0031432089892180657,0.003,0.001,6.690084304776624e-06
-0.06476668938999999,0.04160615014,0.04264063834136606,0.0022207739041425357,0.0031376067421620604,0.003,0.001,6.662321712427607e-06
-0.06431615713,0.041484556660000005,0.0425203364664264,0.0022113999106969755,0.00313186315614668,0.003,0.001,6.634199732090927e-06
-0.06386619719,0.04136086208,0.04239795934350145,0.0022019085785054612,0.003125976125524254,0.003,0.001,6.6057257355163835e-06
-0.06341681938,0.041235069109999994,0.042273509820924295,0.0021923024032410535,0.0031199435125538163,0.003,0.001,6.576907209723161e-06
-0.06296803347,0.04110718048,0.042146990799102814,0.0021825839188619094,0.003113763147753211,0.003,0.001,6.5477517565857285e-06
